load_backend: loaded SYCL backend from /devbin/libggml-sycl.so
load_backend: loaded CPU backend from /devbin/libggml-cpu-zen4.so
Build with Macros:
  GGML_SYCL_DNNL: yes
  GGML_SYCL_F16: yes
  GGML_SYCL_FORCE_MMQ: no
  GGML_SYCL_GRAPH: yes
  GGML_SYCL_SUPPORT_LEVEL_ZERO_API: yes
  GGML_SYCL_SUPPORT_VMM: yes
Running with Environment Variables:
  GGML_SYCL_DEBUG: 0
  GGML_SYCL_DEV2DEV_MEMCPY: 0 (SYCL API)
  GGML_SYCL_GET_MEM_API: 0 (Level Zero API)
  GGML_SYCL_ENABLE_DNN: 1
  GGML_SYCL_FA_ONEDNN: 1
  GGML_SYCL_FA_ONEDNN_MAX_KV: 0
  GGML_SYCL_FA_ONEDNN_MIN_Q: 32
  GGML_SYCL_ENABLE_MKL_FA: 1
  GGML_SYCL_MEMTRACE: 0
  GGML_SYCL_MEMTRACE_STEP: 64
  GGML_SYCL_ENABLE_FLASH_ATTN: 1
  GGML_SYCL_ENABLE_GRAPH: 0
  GGML_SYCL_ENABLE_OPT: 1
  GGML_SYCL_ENABLE_VMM: 1
  GGML_SYCL_ENABLE_FUSION: 1
  GGML_SYCL_ENABLE_ESIMD: 1
  GGML_SYCL_PRIORITIZE_DMMV: 0
  GGML_SYCL_USE_ASYNC_MEM_OP: 1
  GGML_SYCL_USE_LEVEL_ZERO_API: 1
  GGML_SYCL_USM_SYSTEM: 0
  GGML_SYCL_ENABLE_HOST_PINNED_MEM: 1
  GGML_SYCL_HOST_PINNED_MEM_2G: 0
Found 1 SYCL devices:
|  |                   |                                       |       |Max    |        |Max  |Global |                     |
|  |                   |                                       |       |compute|Max work|sub  |mem    |                     |
|ID|        Device Type|                                   Name|Version|units  |group   |group|size   |       Driver version|
|--|-------------------|---------------------------------------|-------|-------|--------|-----|-------|---------------------|
| 0| [level_zero:gpu:0]|             Intel Arc Pro B70 Graphics|   20.2|    256|    1024|   32| 34242M|         1.15.38308+1|
SYCL Optimization Feature:
|ID|        Device Type|Reorder|
|--|-------------------|-------|
| 0| [level_zero:gpu:0]|      Y|
Testing 2 devices

Backend 1/2: SYCL0
  Device description: Intel(R) Arc(TM) Pro B70 Graphics
  Device memory: 32656 MB (32580 MB free)

  FLASH_ATTN_EXT(hsk=72,hsv=72,nh=16,nr23=[1,1],kv=5776,nb=5776,mask=0,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  21 runs - 49706.43 us/run - 153.73 GFLOP/run - [1;34m  3.09 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[4,1],kv=32768,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 1683 runs -   609.20 us/run - 536.87 MFLOP/run - [1;34m881.28 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[4,1],kv=32768,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                20 runs - 50211.55 us/run -   2.20 TFLOP/run - [1;34m 43.80 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[8,1],kv=32768,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 1692 runs -   622.82 us/run -   1.07 GFLOP/run - [1;34m  1.72 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[8,1],kv=32768,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                11 runs - 100100.18 us/run -   4.40 TFLOP/run - [1;34m 43.94 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[1,1],kv=32768,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 2238 runs -   478.16 us/run - 268.44 MFLOP/run - [1;34m561.39 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[1,1],kv=32768,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                56 runs - 18050.91 us/run -   1.10 TFLOP/run - [1;34m 60.91 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[4,1],kv=32768,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  846 runs -  1309.01 us/run -   1.07 GFLOP/run - [1;34m820.27 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[4,1],kv=32768,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                14 runs - 73125.64 us/run -   4.40 TFLOP/run - [1;34m 60.14 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[8,1],kv=32768,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  893 runs -  1144.65 us/run -   2.15 GFLOP/run - [1;34m  1.88 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[8,1],kv=32768,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 7 runs - 146227.14 us/run -   8.80 TFLOP/run - [1;34m 60.15 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[1,1],kv=32768,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0): not supported
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[1,1],kv=32768,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0): not supported
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[4,1],kv=32768,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                  484 runs -  2174.77 us/run -   2.28 GFLOP/run - [1;34m  1.05 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[4,1],kv=32768,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                 1 runs - 2249099.00 us/run -   9.35 TFLOP/run - [1;34m  4.16 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[8,1],kv=32768,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                  242 runs -  4307.79 us/run -   4.56 GFLOP/run - [1;34m  1.06 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[8,1],kv=32768,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                 1 runs - 4500950.00 us/run -  18.69 TFLOP/run - [1;34m  4.15 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[1,1],kv=65536,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                   4476 runs -   239.16 us/run - 134.22 MFLOP/run - [1;34m561.21 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[1,1],kv=65536,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  57 runs - 17769.39 us/run - 549.76 GFLOP/run - [1;34m 30.94 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[4,1],kv=65536,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                   1309 runs -   879.28 us/run - 536.87 MFLOP/run - [1;34m610.58 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[4,1],kv=65536,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  14 runs - 75609.29 us/run -   2.20 TFLOP/run - [1;34m 29.08 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[8,1],kv=65536,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                   2162 runs -   463.68 us/run -   1.07 GFLOP/run - [1;34m  2.32 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[8,1],kv=65536,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                   7 runs - 151322.43 us/run -   4.40 TFLOP/run - [1;34m 29.06 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[1,1],kv=65536,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 2238 runs -   459.51 us/run - 268.44 MFLOP/run - [1;34m584.18 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[1,1],kv=65536,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                43 runs - 23401.37 us/run -   1.10 TFLOP/run - [1;34m 46.98 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[4,1],kv=65536,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  846 runs -  1193.16 us/run -   1.07 GFLOP/run - [1;34m899.91 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[4,1],kv=65536,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                11 runs - 94203.18 us/run -   4.40 TFLOP/run - [1;34m 46.69 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[8,1],kv=65536,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  846 runs -  1231.17 us/run -   2.15 GFLOP/run - [1;34m  1.74 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[8,1],kv=65536,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 6 runs - 188868.50 us/run -   8.80 TFLOP/run - [1;34m 46.57 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[1,1],kv=65536,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 1122 runs -   922.72 us/run - 536.87 MFLOP/run - [1;34m581.84 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[1,1],kv=65536,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                30 runs - 34467.70 us/run -   2.20 TFLOP/run - [1;34m 63.80 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[4,1],kv=65536,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  423 runs -  2609.36 us/run -   2.15 GFLOP/run - [1;34m822.99 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[4,1],kv=65536,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 8 runs - 139922.62 us/run -   8.80 TFLOP/run - [1;34m 62.86 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[8,1],kv=65536,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  456 runs -  2289.35 us/run -   4.29 GFLOP/run - [1;34m  1.88 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[8,1],kv=65536,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 4 runs - 280584.25 us/run -  17.59 TFLOP/run - [1;34m 62.70 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[1,1],kv=65536,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0): not supported
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[1,1],kv=65536,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0): not supported
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[4,1],kv=65536,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                  242 runs -  4372.45 us/run -   4.56 GFLOP/run - [1;34m  1.04 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[4,1],kv=65536,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                 1 runs - 4528214.00 us/run -  18.69 TFLOP/run - [1;34m  4.13 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[8,1],kv=65536,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                  121 runs -  8541.40 us/run -   9.13 GFLOP/run - [1;34m  1.07 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[8,1],kv=65536,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                 1 runs - 9145492.00 us/run -  37.38 TFLOP/run - [1;34m  4.09 TFLOPS[0m
  Backend SYCL0: [1;32mOK[0m
Backend 2/2: CPU
  Skipping
2/2 backends passed
[1;32mOK[0m
